(.venv) marquiswong@whale mod4-marquisywong % python project/run_mnist_multiclass.py
Epoch 27 loss 0.35676709691645087 valid acc 15/16
Epoch 27 loss 0.04046782601409615 valid acc 15/16
Epoch 27 loss 0.35868576204739133 valid acc 15/16
Epoch 27 loss 0.21855152151814455 valid acc 14/16
Epoch 27 loss 0.1650041079313646 valid acc 14/16
Epoch 27 loss 0.46679920996130364 valid acc 15/16
Epoch 27 loss 0.3816918146189328 valid acc 15/16
Epoch 27 loss 0.25758680643147336 valid acc 15/16
Epoch 27 loss 0.269145465890299 valid acc 16/16
Epoch 27 loss 0.09938020119804902 valid acc 15/16
Epoch 27 loss 0.16743263716181067 valid acc 14/16
Epoch 27 loss 0.179456273669991 valid acc 14/16
Epoch 27 loss 0.2408257988356326 valid acc 15/16
Epoch 27 loss 0.053490770057075865 valid acc 15/16
Epoch 27 loss 0.03417394424496689 valid acc 15/16
Epoch 27 loss 0.14017540795666883 valid acc 15/16
Epoch 27 loss 0.06413090504348218 valid acc 15/16
Epoch 27 loss 0.28523926684121576 valid acc 15/16
Epoch 27 loss 0.02383808280254629 valid acc 15/16
Epoch 27 loss 0.16116774179197074 valid acc 15/16
Epoch 27 loss 0.22342034677397118 valid acc 14/16
Epoch 27 loss 0.11100213360401096 valid acc 14/16
Epoch 27 loss 0.3303362442992417 valid acc 14/16
Epoch 27 loss 0.2956065172721431 valid acc 14/16
Epoch 28 loss 0.05022274922577041 valid acc 15/16
Epoch 28 loss 0.28005085532026086 valid acc 15/16
Epoch 28 loss 0.23860596067687995 valid acc 16/16
Epoch 28 loss 0.1375408923839721 valid acc 15/16
Epoch 28 loss 0.02253015157709576 valid acc 15/16
Epoch 28 loss 0.1627186109978102 valid acc 15/16
Epoch 28 loss 0.1685315911080737 valid acc 15/16
Epoch 28 loss 0.29643570348560794 valid acc 15/16
Epoch 28 loss 0.2315570045483682 valid acc 16/16
Epoch 28 loss 0.2143985030190831 valid acc 15/16
Epoch 28 loss 0.21134811578960633 valid acc 15/16
Epoch 28 loss 0.13515803085471612 valid acc 15/16
Epoch 28 loss 0.6534134041153188 valid acc 15/16
Epoch 28 loss 0.33883911906007036 valid acc 15/16
Epoch 28 loss 0.14662858072554052 valid acc 15/16
Epoch 28 loss 0.13999755262512192 valid acc 15/16
Epoch 28 loss 0.1784775634057908 valid acc 15/16
Epoch 28 loss 0.13928405152646334 valid acc 15/16
Epoch 28 loss 0.13017044234612873 valid acc 15/16
Epoch 28 loss 0.27150698613610463 valid acc 15/16
Epoch 28 loss 0.22617266809701853 valid acc 15/16
Epoch 28 loss 0.19257791003183644 valid acc 15/16
Epoch 28 loss 0.13664932621681508 valid acc 14/16
Epoch 28 loss 0.29894667909398587 valid acc 15/16
Epoch 28 loss 0.322657455917647 valid acc 15/16
Epoch 28 loss 0.10008785863411501 valid acc 15/16
Epoch 28 loss 0.10755035578246935 valid acc 15/16
Epoch 28 loss 0.7515712493320168 valid acc 15/16
Epoch 28 loss 0.6703822427026194 valid acc 14/16
Epoch 28 loss 0.07140653758332949 valid acc 15/16
Epoch 28 loss 0.276676278554096 valid acc 15/16
Epoch 28 loss 0.04775009529507768 valid acc 15/16
Epoch 28 loss 0.07211571032928504 valid acc 14/16
Epoch 28 loss 0.3279771710011805 valid acc 14/16
Epoch 28 loss 0.755711318976779 valid acc 16/16
Epoch 28 loss 0.10382957647622498 valid acc 15/16
Epoch 28 loss 0.08584430896998979 valid acc 16/16
Epoch 28 loss 0.35656025073237374 valid acc 15/16
Epoch 28 loss 0.09426380551536695 valid acc 15/16
Epoch 28 loss 0.19112078079462652 valid acc 16/16
Epoch 28 loss 0.14754931861792975 valid acc 15/16
Epoch 28 loss 0.18198202406948177 valid acc 14/16
Epoch 28 loss 0.17385916835740856 valid acc 15/16
Epoch 28 loss 0.04509944613430861 valid acc 16/16
Epoch 28 loss 0.19762931992187183 valid acc 15/16
Epoch 28 loss 0.07950916585399764 valid acc 15/16
Epoch 28 loss 0.1365391686598247 valid acc 16/16
Epoch 28 loss 0.9648035301705269 valid acc 15/16
Epoch 28 loss 0.25106717066203105 valid acc 15/16
Epoch 28 loss 0.01892801293230073 valid acc 15/16
Epoch 28 loss 0.11082420357440831 valid acc 16/16
Epoch 28 loss 0.05984004947605953 valid acc 15/16
Epoch 28 loss 0.07434615342365081 valid acc 16/16
Epoch 28 loss 0.02742626383918212 valid acc 16/16
Epoch 28 loss 0.02262694829599099 valid acc 16/16
Epoch 28 loss 0.43737163335989127 valid acc 16/16
Epoch 28 loss 0.11951030534821566 valid acc 16/16
Epoch 28 loss 0.018578408558572346 valid acc 16/16
Epoch 28 loss 0.17267475709101693 valid acc 16/16
Epoch 28 loss 0.11602643540067412 valid acc 16/16
Epoch 28 loss 0.16631744660255504 valid acc 16/16
Epoch 28 loss 0.09482524113245083 valid acc 16/16
Epoch 28 loss 0.05446814433293179 valid acc 16/16
Epoch 29 loss 9.215596862544029e-05 valid acc 16/16
Epoch 29 loss 0.42711636963468264 valid acc 16/16
Epoch 29 loss 0.13293162609376924 valid acc 16/16
Epoch 29 loss 0.20084644112475458 valid acc 16/16
Epoch 29 loss 0.38235806789187293 valid acc 15/16
Epoch 29 loss 0.15072396754626932 valid acc 16/16
Epoch 29 loss 0.18047278801390937 valid acc 15/16
Epoch 29 loss 0.28364849075983145 valid acc 16/16
Epoch 29 loss 0.6311283937548325 valid acc 15/16
Epoch 29 loss 0.3116384318870621 valid acc 16/16
Epoch 29 loss 0.23416110126541276 valid acc 16/16
Epoch 29 loss 0.32506549596130896 valid acc 15/16
Epoch 29 loss 0.21422747680923376 valid acc 15/16
Epoch 29 loss 0.358560371020296 valid acc 15/16
Epoch 29 loss 0.5044719215774862 valid acc 16/16
Epoch 29 loss 0.48373210243181347 valid acc 15/16
Epoch 29 loss 0.3743117315693111 valid acc 15/16
Epoch 29 loss 0.34031385192853386 valid acc 15/16
Epoch 29 loss 0.19334700800755206 valid acc 15/16
Epoch 29 loss 0.12203378224811401 valid acc 15/16
Epoch 29 loss 0.25710655978689145 valid acc 15/16
Epoch 29 loss 0.29483257866575063 valid acc 15/16
Epoch 29 loss 0.1373282209856017 valid acc 15/16
Epoch 29 loss 0.040858650793686335 valid acc 15/16
Epoch 29 loss 0.14636245420044758 valid acc 15/16
Epoch 29 loss 0.11967028449956973 valid acc 15/16
Epoch 29 loss 0.1640487338249384 valid acc 15/16
Epoch 29 loss 0.08253714221403663 valid acc 15/16
Epoch 29 loss 0.14994087971378345 valid acc 15/16
Epoch 29 loss 0.13698143144369757 valid acc 16/16
Epoch 29 loss 0.2646507325226749 valid acc 16/16
Epoch 29 loss 0.661314620222698 valid acc 16/16
Epoch 29 loss 0.7879234803356441 valid acc 15/16
Epoch 29 loss 0.05920847495858239 valid acc 15/16
Epoch 29 loss 0.2763376895338647 valid acc 15/16
Epoch 29 loss 0.23645735566588494 valid acc 15/16
Epoch 29 loss 0.3049306146256872 valid acc 16/16
Epoch 29 loss 0.1587592765502584 valid acc 15/16
Epoch 29 loss 0.11049138664919766 valid acc 16/16
Epoch 29 loss 0.04257507513478548 valid acc 16/16
Epoch 29 loss 0.11846479878690935 valid acc 16/16
Epoch 29 loss 0.19361135755304298 valid acc 16/16
Epoch 29 loss 0.04852102968384836 valid acc 16/16
Epoch 29 loss 0.03859752048877685 valid acc 16/16
Epoch 29 loss 0.2177484033932346 valid acc 16/16
Epoch 29 loss 0.1022355907977418 valid acc 16/16
Epoch 29 loss 0.15058933268512326 valid acc 16/16
Epoch 29 loss 0.13287838082380127 valid acc 16/16
Epoch 29 loss 0.3234862922179262 valid acc 16/16
Epoch 29 loss 0.10939299791161694 valid acc 16/16
Epoch 29 loss 0.09164476482003558 valid acc 16/16
Epoch 29 loss 0.20905577470336745 valid acc 15/16
Epoch 29 loss 0.09491762158201356 valid acc 16/16
Epoch 29 loss 0.267332471757016 valid acc 15/16
Epoch 29 loss 0.2633867676269302 valid acc 16/16
Epoch 29 loss 0.05154334073092576 valid acc 16/16
Epoch 29 loss 0.15881236496997259 valid acc 16/16
Epoch 29 loss 0.09723844797804271 valid acc 16/16
Epoch 29 loss 0.06504666198813469 valid acc 16/16
Epoch 29 loss 0.3080879408105225 valid acc 16/16
Epoch 29 loss 0.14561541235506206 valid acc 15/16
Epoch 29 loss 0.04029331210385623 valid acc 15/16
Epoch 29 loss 0.17452126927034417 valid acc 15/16
Epoch 30 loss 0.014090780507303946 valid acc 15/16
Epoch 30 loss 0.4622133510586893 valid acc 16/16
Epoch 30 loss 0.508344914394242 valid acc 16/16
Epoch 30 loss 0.4044942303912722 valid acc 16/16
Epoch 30 loss 0.03706123549327672 valid acc 15/16
Epoch 30 loss 0.06647600327122943 valid acc 16/16
Epoch 30 loss 0.18148820955296469 valid acc 15/16
Epoch 30 loss 0.06756615223327628 valid acc 16/16
Epoch 30 loss 0.08420705277596269 valid acc 16/16
Epoch 30 loss 0.2929542870732823 valid acc 15/16
Epoch 30 loss 0.0378671706575367 valid acc 15/16
Epoch 30 loss 0.630361624434278 valid acc 15/16
Epoch 30 loss 0.4589134746817928 valid acc 15/16
Epoch 30 loss 0.21746466512156887 valid acc 15/16
Epoch 30 loss 0.34491590906661324 valid acc 15/16
Epoch 30 loss 0.13634251640154055 valid acc 16/16
Epoch 30 loss 0.32349450826419723 valid acc 16/16
Epoch 30 loss 0.31398991174525465 valid acc 16/16
Epoch 30 loss 0.1451503403531837 valid acc 16/16
Epoch 30 loss 0.04047925909699018 valid acc 16/16
Epoch 30 loss 0.09102066443434192 valid acc 16/16
Epoch 30 loss 0.05710396621816177 valid acc 16/16
Epoch 30 loss 0.07431439966127401 valid acc 16/16
Epoch 30 loss 0.02747758535561129 valid acc 16/16
Epoch 30 loss 0.7633126519017759 valid acc 15/16
Epoch 30 loss 0.13238539718799408 valid acc 15/16
Epoch 30 loss 0.036758507391321416 valid acc 15/16
Epoch 30 loss 0.0475092368161083 valid acc 15/16
Epoch 30 loss 0.4709540512856873 valid acc 15/16
Epoch 30 loss 0.025693911672869107 valid acc 15/16
Epoch 30 loss 0.23717786625117365 valid acc 15/16
Epoch 30 loss 0.46861492940143334 valid acc 15/16
Epoch 30 loss 0.1390817458949425 valid acc 15/16
Epoch 30 loss 0.025980451838235885 valid acc 15/16
Epoch 30 loss 0.403324515586895 valid acc 16/16
Epoch 30 loss 0.30706480845758943 valid acc 15/16
Epoch 30 loss 0.05606360269433602 valid acc 16/16
Epoch 30 loss 0.18308578869903097 valid acc 15/16
Epoch 30 loss 0.27743904590637697 valid acc 15/16
Epoch 30 loss 0.5548658909973794 valid acc 16/16
Epoch 30 loss 0.1553773036606747 valid acc 16/16
Epoch 30 loss 0.17485267475423777 valid acc 16/16
Epoch 30 loss 0.10698303979351476 valid acc 15/16
Epoch 30 loss 0.16912930131839027 valid acc 16/16
Epoch 30 loss 0.513866708587578 valid acc 16/16
Epoch 30 loss 0.044142373960880665 valid acc 16/16
Epoch 30 loss 0.15143589066905183 valid acc 16/16
Epoch 30 loss 0.8044338305544736 valid acc 15/16
Epoch 30 loss 0.14580056507182876 valid acc 16/16
Epoch 30 loss 0.07023320107420283 valid acc 16/16
Epoch 30 loss 0.05784316202902606 valid acc 16/16
Epoch 30 loss 0.09377177793444019 valid acc 16/16
Epoch 30 loss 0.07356286826878661 valid acc 16/16
Epoch 30 loss 0.1908968917648876 valid acc 16/16
Epoch 30 loss 0.7615958623062135 valid acc 15/16
Epoch 30 loss 0.08825051451035362 valid acc 15/16
Epoch 30 loss 0.1685128221649298 valid acc 15/16
Epoch 30 loss 0.2723635116205516 valid acc 16/16
Epoch 30 loss 0.6808672666104654 valid acc 15/16
Epoch 30 loss 0.25093364006084484 valid acc 15/16
Epoch 30 loss 0.3352730838818656 valid acc 16/16
Epoch 30 loss 0.03696161732023262 valid acc 16/16
Epoch 30 loss 0.15542723354375862 valid acc 16/16
Epoch 31 loss 0.0028500825327738566 valid acc 16/16
Epoch 31 loss 0.198894217711057 valid acc 16/16
Epoch 31 loss 0.40552634879769595 valid acc 16/16
Epoch 31 loss 0.19256797343615845 valid acc 16/16
Epoch 31 loss 0.07474429655929993 valid acc 16/16
Epoch 31 loss 0.22640116087665774 valid acc 16/16
Epoch 31 loss 0.17135629501966326 valid acc 16/16
Epoch 31 loss 0.3881050195652336 valid acc 16/16
Epoch 31 loss 0.08808093110169612 valid acc 16/16
Epoch 31 loss 0.08760952095736241 valid acc 16/16
Epoch 31 loss 0.08468546306530117 valid acc 16/16
Epoch 31 loss 0.35528436942772734 valid acc 16/16
Epoch 31 loss 0.08161415971726238 valid acc 16/16
Epoch 31 loss 0.09404843456160639 valid acc 16/16
Epoch 31 loss 0.19511814672754257 valid acc 16/16
Epoch 31 loss 0.08343389132149409 valid acc 16/16
Epoch 31 loss 0.2395146615238995 valid acc 16/16
Epoch 31 loss 0.20991974592484558 valid acc 16/16
Epoch 31 loss 0.20213948200433907 valid acc 16/16
Epoch 31 loss 0.2286195046808169 valid acc 16/16
Epoch 31 loss 0.03324481638779281 valid acc 16/16
Epoch 31 loss 0.1273775395321168 valid acc 16/16
Epoch 31 loss 0.10934830948916441 valid acc 16/16
Epoch 31 loss 0.05210319009868136 valid acc 16/16
Epoch 31 loss 0.2902690256262469 valid acc 16/16
Epoch 31 loss 0.18158547286029889 valid acc 16/16
Epoch 31 loss 0.09612450377519077 valid acc 16/16
Epoch 31 loss 0.28713555077891845 valid acc 16/16
Epoch 31 loss 0.5510508117129035 valid acc 16/16
Epoch 31 loss 0.13803019921696053 valid acc 16/16
Epoch 31 loss 0.10534609966194114 valid acc 16/16
Epoch 31 loss 0.46160261480563447 valid acc 16/16
Epoch 31 loss 0.1339799883692364 valid acc 16/16
Epoch 31 loss 0.05113097153690799 valid acc 16/16
Epoch 31 loss 0.2590306981563011 valid acc 16/16
Epoch 31 loss 0.017942662591365455 valid acc 16/16
Epoch 31 loss 0.5251190830232462 valid acc 16/16
Epoch 31 loss 0.16751865430225404 valid acc 16/16
Epoch 31 loss 0.16306622434031542 valid acc 16/16
Epoch 31 loss 0.09082322692241673 valid acc 16/16
Epoch 31 loss 0.12583310307407525 valid acc 16/16
Epoch 31 loss 0.4602449009030409 valid acc 16/16
Epoch 31 loss 0.0537810361477552 valid acc 16/16
Epoch 31 loss 0.054564167154588505 valid acc 16/16
Epoch 31 loss 0.4719640948004512 valid acc 16/16
Epoch 31 loss 0.06842660905396725 valid acc 16/16
Epoch 31 loss 0.2668484396369825 valid acc 16/16
Epoch 31 loss 0.026297339980970058 valid acc 16/16
Epoch 31 loss 0.2155896784400939 valid acc 16/16
Epoch 31 loss 0.06459104161588589 valid acc 16/16
Epoch 31 loss 0.06246307812756724 valid acc 16/16
Epoch 31 loss 0.06862204127545946 valid acc 16/16
Epoch 31 loss 0.205387736454968 valid acc 16/16
Epoch 31 loss 0.009462387319203347 valid acc 16/16
Epoch 31 loss 0.0456591433337008 valid acc 16/16
Epoch 31 loss 0.03708815831920881 valid acc 16/16
Epoch 31 loss 0.43964957337983396 valid acc 16/16
Epoch 31 loss 0.08972909213097685 valid acc 16/16
Epoch 31 loss 0.03608715609089358 valid acc 16/16
Epoch 31 loss 0.2640214160533355 valid acc 16/16
Epoch 31 loss 0.18446118288668711 valid acc 16/16
Epoch 31 loss 0.004478042462889298 valid acc 16/16
Epoch 31 loss 0.09093494792005918 valid acc 15/16
Epoch 32 loss 0.0006408170841191163 valid acc 15/16
Epoch 32 loss 0.10303392629372013 valid acc 16/16
Epoch 32 loss 0.37952199945279497 valid acc 16/16
Epoch 32 loss 0.14259930712128788 valid acc 16/16
Epoch 32 loss 0.0963417379713507 valid acc 16/16
Epoch 32 loss 0.16450701315746263 valid acc 16/16
Epoch 32 loss 0.3559386402176518 valid acc 16/16
Epoch 32 loss 0.3526103150079803 valid acc 16/16
Epoch 32 loss 0.10421327160543037 valid acc 16/16
Epoch 32 loss 0.3034091417867103 valid acc 15/16
Epoch 32 loss 0.21878117928838609 valid acc 16/16
Epoch 32 loss 0.3748355483763222 valid acc 16/16
Epoch 32 loss 0.15982878509189086 valid acc 16/16
Epoch 32 loss 0.04202066971594909 valid acc 16/16
Epoch 32 loss 0.23930981843571686 valid acc 16/16
Epoch 32 loss 0.028306472396623428 valid acc 16/16
Epoch 32 loss 0.04816160019386667 valid acc 16/16
Epoch 32 loss 0.059130595430746336 valid acc 16/16
Epoch 32 loss 0.17911398573346843 valid acc 16/16
Epoch 32 loss 0.0517241835536883 valid acc 16/16
Epoch 32 loss 0.3196840602053549 valid acc 16/16
Epoch 32 loss 0.08404569271003115 valid acc 16/16
Epoch 32 loss 0.013681696496813611 valid acc 16/16
Epoch 32 loss 0.30173111110725903 valid acc 16/16
Epoch 32 loss 0.033881388582431726 valid acc 16/16
Epoch 32 loss 0.17530197860953267 valid acc 16/16
Epoch 32 loss 0.27142494204545303 valid acc 15/16
Epoch 32 loss 0.03867370338615683 valid acc 15/16
Epoch 32 loss 0.21667562286447611 valid acc 16/16
Epoch 32 loss 0.06704340259721875 valid acc 16/16
Epoch 32 loss 0.07547274548253713 valid acc 16/16
Epoch 32 loss 0.28612071721237897 valid acc 16/16
Epoch 32 loss 0.021964712982911916 valid acc 16/16
Epoch 32 loss 0.25554038136289137 valid acc 16/16
Epoch 32 loss 0.20032379050959193 valid acc 16/16
Epoch 32 loss 0.1514985967400403 valid acc 16/16
Epoch 32 loss 0.1452824961408753 valid acc 16/16
Epoch 32 loss 0.2187633585908122 valid acc 16/16
Epoch 32 loss 0.05800794553923694 valid acc 16/16
Epoch 32 loss 0.1443719526594079 valid acc 16/16
Epoch 32 loss 0.007396787903656388 valid acc 16/16
Epoch 32 loss 0.2859701587314602 valid acc 15/16
Epoch 32 loss 0.21543430523428736 valid acc 16/16
Epoch 32 loss 0.1776236758478008 valid acc 16/16
Epoch 32 loss 0.7299579450563962 valid acc 16/16
Epoch 32 loss 0.21560390122286396 valid acc 16/16
Epoch 32 loss 0.27217360723281553 valid acc 16/16
Epoch 32 loss 0.5087579595665176 valid acc 15/16
Epoch 32 loss 0.49225227070046823 valid acc 15/16
Epoch 32 loss 0.3134651491194352 valid acc 16/16
Epoch 32 loss 0.11303159685711134 valid acc 16/16
Epoch 32 loss 0.3261910462307412 valid acc 16/16
Epoch 32 loss 0.5710647090645999 valid acc 16/16
Epoch 32 loss 0.3063794028637023 valid acc 16/16
Epoch 32 loss 0.32551897359291293 valid acc 16/16
Epoch 32 loss 0.4045847407188492 valid acc 16/16
Epoch 32 loss 0.6214765420214483 valid acc 15/16
Epoch 32 loss 0.03003663573473564 valid acc 15/16
Epoch 32 loss 0.2730949060930672 valid acc 16/16
Epoch 32 loss 0.2607818824557467 valid acc 16/16
Epoch 32 loss 0.3423317469980442 valid acc 15/16
Epoch 32 loss 0.034085408197316036 valid acc 15/16
Epoch 32 loss 0.1181000997352219 valid acc 15/16
Epoch 33 loss 0.012558778550308736 valid acc 15/16
Epoch 33 loss 0.46088771663407824 valid acc 16/16
Epoch 33 loss 0.1582882895266088 valid acc 16/16
Epoch 33 loss 0.0629109449277015 valid acc 16/16
Epoch 33 loss 0.011614657322319144 valid acc 16/16
Epoch 33 loss 0.0715363447055326 valid acc 16/16
Epoch 33 loss 0.6504156641163572 valid acc 16/16
Epoch 33 loss 0.23636854723937956 valid acc 16/16
Epoch 33 loss 0.10751009333534825 valid acc 16/16
Epoch 33 loss 0.02580250109949389 valid acc 16/16
Epoch 33 loss 0.06127422053993187 valid acc 16/16
Epoch 33 loss 0.5315235288133466 valid acc 16/16
Epoch 33 loss 0.2393208526481978 valid acc 15/16
Epoch 33 loss 0.18025789320263608 valid acc 16/16
Epoch 33 loss 0.15549498662047823 valid acc 15/16
Epoch 33 loss 0.0422584958413601 valid acc 15/16
Epoch 33 loss 0.2570142987521148 valid acc 15/16
Epoch 33 loss 0.22663627776577983 valid acc 15/16
Epoch 33 loss 0.060351856974821705 valid acc 15/16
Epoch 33 loss 0.016163087796628617 valid acc 15/16
Epoch 33 loss 0.3286291165783935 valid acc 15/16
Epoch 33 loss 0.05878544778178574 valid acc 16/16
Epoch 33 loss 0.006104664801503512 valid acc 16/16
Epoch 33 loss 0.0025506925503091527 valid acc 16/16
Epoch 33 loss 0.01577781756294072 valid acc 16/16
Epoch 33 loss 0.09871071817504337 valid acc 16/16
Epoch 33 loss 0.1442434174477869 valid acc 16/16
Epoch 33 loss 0.10167078306149824 valid acc 16/16
Epoch 33 loss 0.15896986743502034 valid acc 16/16
Epoch 33 loss 0.00839464890789332 valid acc 16/16
Epoch 33 loss 0.007431886637956131 valid acc 16/16
Epoch 33 loss 0.19633858101251778 valid acc 15/16
Epoch 33 loss 0.04286728957918562 valid acc 15/16
Epoch 33 loss 0.0666987060799491 valid acc 15/16
Epoch 33 loss 0.23827010173302304 valid acc 14/16
Epoch 33 loss 0.16139641882686745 valid acc 15/16
Epoch 33 loss 0.013329702660512144 valid acc 15/16
Epoch 33 loss 0.011933600920528142 valid acc 15/16
Epoch 33 loss 0.0349543972111932 valid acc 15/16
Epoch 33 loss 0.022705302456399235 valid acc 15/16
Epoch 33 loss 0.06428151532152371 valid acc 15/16
Epoch 33 loss 0.14903482920716243 valid acc 16/16
Epoch 33 loss 0.03936148940496187 valid acc 15/16
Epoch 33 loss 0.16229808193593542 valid acc 16/16
Epoch 33 loss 0.0330503784718319 valid acc 16/16
Epoch 33 loss 0.03402303944766161 valid acc 16/16
Epoch 33 loss 0.47766387463904203 valid acc 15/16
Epoch 33 loss 0.16344465957726106 valid acc 16/16
Epoch 33 loss 0.24748050369180796 valid acc 15/16
Epoch 33 loss 0.18684933247639007 valid acc 15/16
Epoch 33 loss 0.08870126923150123 valid acc 15/16
Epoch 33 loss 0.17604604445264976 valid acc 15/16
Epoch 33 loss 0.0747654763126736 valid acc 15/16
Epoch 33 loss 0.06351748618785336 valid acc 15/16
Epoch 33 loss 0.0857062676046979 valid acc 15/16
Epoch 33 loss 0.04841202238810843 valid acc 15/16
Epoch 33 loss 0.2965875397072279 valid acc 14/16
Epoch 33 loss 0.33228735685378535 valid acc 14/16
Epoch 33 loss 0.20646647320351552 valid acc 14/16
Epoch 33 loss 0.09942983054230681 valid acc 14/16
Epoch 33 loss 0.06576810027207458 valid acc 14/16
Epoch 33 loss 0.06722823149465279 valid acc 14/16
Epoch 33 loss 0.5400422331118722 valid acc 14/16
Epoch 34 loss 0.00029819282422738347 valid acc 14/16
Epoch 34 loss 0.27963546783455634 valid acc 15/16
Epoch 34 loss 0.16082368045390974 valid acc 15/16
Epoch 34 loss 0.034826547923547224 valid acc 15/16
Epoch 34 loss 0.19480270454607496 valid acc 15/16
Epoch 34 loss 0.12847712492823649 valid acc 15/16
Epoch 34 loss 0.10447898825173507 valid acc 15/16
Epoch 34 loss 0.28011371440897 valid acc 15/16
Epoch 34 loss 0.18843769253758624 valid acc 15/16
Epoch 34 loss 0.046813287092522526 valid acc 15/16
Epoch 34 loss 0.163557532466154 valid acc 15/16
Epoch 34 loss 0.1946910975010968 valid acc 15/16
Epoch 34 loss 0.23833613322911362 valid acc 15/16
Epoch 34 loss 0.05131888538354401 valid acc 15/16
Epoch 34 loss 0.2731970190911269 valid acc 15/16
Epoch 34 loss 0.16378806274762447 valid acc 15/16
Epoch 34 loss 0.23180535118144246 valid acc 15/16
Epoch 34 loss 0.3706993838737372 valid acc 15/16
Epoch 34 loss 0.2475199860952882 valid acc 16/16
Epoch 34 loss 0.0884162917753567 valid acc 15/16
Epoch 34 loss 0.25615431518388687 valid acc 15/16
Epoch 34 loss 0.33174900392329987 valid acc 15/16
Epoch 34 loss 0.7294519936043927 valid acc 15/16
Epoch 34 loss 0.2637824462168291 valid acc 15/16
Epoch 34 loss 0.16181396474719972 valid acc 15/16
Epoch 34 loss 0.3537565293860689 valid acc 15/16
Epoch 34 loss 0.04252434674661354 valid acc 15/16
Epoch 34 loss 0.11637729059313068 valid acc 15/16
Epoch 34 loss 0.09770997854530328 valid acc 15/16
Epoch 34 loss 0.08201138604836056 valid acc 15/16
Epoch 34 loss 0.2945999826579514 valid acc 15/16
Epoch 34 loss 0.09851314649411436 valid acc 15/16
Epoch 34 loss 0.4158673162959168 valid acc 16/16
Epoch 34 loss 0.16103614656453072 valid acc 15/16
Epoch 34 loss 0.08957707528383657 valid acc 15/16
Epoch 34 loss 0.46003443177400244 valid acc 16/16
Epoch 34 loss 0.32277178707457255 valid acc 16/16
Epoch 34 loss 0.14457521153171654 valid acc 16/16
Epoch 34 loss 0.2300829132535891 valid acc 16/16
Epoch 34 loss 0.3046506303234029 valid acc 15/16
Epoch 34 loss 0.04897464868653645 valid acc 15/16
Epoch 34 loss 0.1074766240744559 valid acc 15/16
Epoch 34 loss 0.06943116082482753 valid acc 15/16
Epoch 34 loss 0.09122165810408983 valid acc 16/16
Epoch 34 loss 0.4035340938743004 valid acc 16/16
Epoch 34 loss 0.05769863907285494 valid acc 16/16
Epoch 34 loss 0.009646594798187635 valid acc 16/16
Epoch 34 loss 0.25510609742156903 valid acc 16/16
Epoch 34 loss 0.160119190150735 valid acc 16/16
Epoch 34 loss 0.08929762520925949 valid acc 16/16
Epoch 34 loss 0.2665972602313432 valid acc 15/16
Epoch 34 loss 0.2785589604090838 valid acc 16/16
Epoch 34 loss 0.5323305229451083 valid acc 16/16
Epoch 34 loss 0.21421012123833982 valid acc 16/16
Epoch 34 loss 0.053109439887519594 valid acc 16/16
Epoch 34 loss 0.030166685602606158 valid acc 16/16
Epoch 34 loss 0.2473602607512697 valid acc 16/16
Epoch 34 loss 0.19649954046615348 valid acc 16/16
Epoch 34 loss 0.31079948072325625 valid acc 16/16
Epoch 34 loss 0.20629729280537384 valid acc 16/16
Epoch 34 loss 0.14876691314626383 valid acc 16/16
Epoch 34 loss 0.028137989808810437 valid acc 16/16
Epoch 34 loss 0.06893768289326513 valid acc 16/16
Epoch 35 loss 0.00024047213705147286 valid acc 16/16
Epoch 35 loss 0.1774232610609393 valid acc 16/16
Epoch 35 loss 0.18169307049028255 valid acc 16/16
Epoch 35 loss 0.1417632757483021 valid acc 16/16
Epoch 35 loss 0.06609205543311603 valid acc 16/16
Epoch 35 loss 0.17604520357270587 valid acc 16/16
Epoch 35 loss 0.13249909979601848 valid acc 16/16
Epoch 35 loss 0.07718842102711743 valid acc 16/16
Epoch 35 loss 0.15029483700937102 valid acc 16/16
Epoch 35 loss 0.1024784037182559 valid acc 16/16
Epoch 35 loss 0.26911239844796686 valid acc 16/16
Epoch 35 loss 0.5237547746149626 valid acc 16/16
Epoch 35 loss 0.042835150230149 valid acc 16/16
Epoch 35 loss 0.6826991339813033 valid acc 16/16
Epoch 35 loss 0.2975983699689385 valid acc 16/16
Epoch 35 loss 0.09653855947759582 valid acc 16/16
Epoch 35 loss 0.4024950631160215 valid acc 15/16
Epoch 35 loss 0.22525737646760274 valid acc 16/16
Epoch 35 loss 0.07474034137729035 valid acc 16/16
Epoch 35 loss 0.04750353452959033 valid acc 16/16
Epoch 35 loss 0.06593151185188506 valid acc 16/16
Epoch 35 loss 0.0030089646209404686 valid acc 16/16
Epoch 35 loss 0.07253336667248733 valid acc 16/16
Epoch 35 loss 0.021283035102587333 valid acc 16/16
Epoch 35 loss 0.21389460274752553 valid acc 15/16
Epoch 35 loss 0.3553987648308892 valid acc 16/16
Epoch 35 loss 0.1386726776951921 valid acc 15/16
Epoch 35 loss 0.31692034742386443 valid acc 15/16
Epoch 35 loss 0.10901306854443549 valid acc 15/16
Epoch 35 loss 0.008319017110619775 valid acc 15/16
Epoch 35 loss 0.0975382321823442 valid acc 15/16
Epoch 35 loss 0.19984988698513684 valid acc 16/16
Epoch 35 loss 0.3242464268537538 valid acc 16/16
